MemberID,Churn_Probability,Risk_Tier,Top_Driver,Recommended_Action
H04041,0.0419,LOW,,
H04042,0.1111,LOW,,
H04043,0.0525,LOW,,
H04044,0.1999,LOW,,
H04045,0.2219,LOW,,
H04046,0.0235,LOW,,
H04047,0.5006,MEDIUM,,
H04048,0.0897,LOW,,
H04049,0.086,LOW,,
H04050,0.7932,HIGH,,
H04051,0.1515,LOW,,
H04052,0.0079,LOW,,
H04053,0.0548,LOW,,
H04054,0.3128,LOW,,
H04055,0.0503,LOW,,
H04056,0.3547,LOW,,
H04057,0.1026,LOW,,
H04058,0.791,HIGH,,
H04059,0.3158,LOW,,
H04060,0.1006,LOW,,
H04061,0.1067,LOW,,
H04062,0.2138,LOW,,
H04063,0.022,LOW,,
H04064,0.0623,LOW,,
H04065,0.069,LOW,,
H04066,0.1172,LOW,,
H04067,0.4797,MEDIUM,,
H04068,0.0194,LOW,,
H04069,0.0914,LOW,,
H04070,0.4805,MEDIUM,,
H04071,0.0172,LOW,,
H04072,0.0723,LOW,,
H04073,0.0226,LOW,,
H04074,0.1652,LOW,,
H04075,0.3653,LOW,,
H04076,0.086,LOW,,
H04077,0.0276,LOW,,
H04078,0.0605,LOW,,
H04079,0.0544,LOW,,
H04080,0.0882,LOW,,
H04081,0.0073,LOW,,
H04082,0.344,LOW,,
H04083,0.0499,LOW,,
H04084,0.3727,LOW,,
H04085,0.0244,LOW,,
H04086,0.1223,LOW,,
H04087,0.0259,LOW,,
H04088,0.0202,LOW,,
H04089,0.0474,LOW,,
H04090,0.0659,LOW,,
H04091,0.1615,LOW,,
H04092,0.1115,LOW,,
H04093,0.0969,LOW,,
H04094,0.2601,LOW,,
H04095,0.5889,MEDIUM,,
H04096,0.1145,LOW,,
H04097,0.4029,MEDIUM,,
H04098,0.1024,LOW,,
H04099,0.0439,LOW,,
H04100,0.018,LOW,,
H04101,0.7779,HIGH,,
H04102,0.3733,LOW,,
H04103,0.1856,LOW,,
H04104,0.0596,LOW,,
H04105,0.1249,LOW,,
H04106,0.0853,LOW,,
H04107,0.0245,LOW,,
H04108,0.0243,LOW,,
H04109,0.8195,HIGH,,
H04110,0.1255,LOW,,
H04111,0.0386,LOW,,
H04112,0.8144,HIGH,,
H04113,0.0551,LOW,,
H04114,0.039,LOW,,
H04115,0.0286,LOW,,
H04116,0.5044,MEDIUM,,
H04117,0.1142,LOW,,
H04118,0.0656,LOW,,
H04119,0.9645,HIGH,,
H04120,0.5472,MEDIUM,,
H04121,0.0309,LOW,,
H04122,0.5281,MEDIUM,,
H04123,0.6767,MEDIUM,,
H04124,0.0227,LOW,,
H04125,0.049,LOW,,
H04126,0.1368,LOW,,
H04127,0.2422,LOW,,
H04128,0.6777,MEDIUM,,
H04129,0.0342,LOW,,
H04130,0.6455,MEDIUM,,
H04131,0.5818,MEDIUM,,
H04132,0.0856,LOW,,
H04133,0.0816,LOW,,
H04134,0.0599,LOW,,
H04135,0.1157,LOW,,
H04136,0.1487,LOW,,
H04137,0.6222,MEDIUM,,
H04138,0.0673,LOW,,
H04139,0.011,LOW,,
H04140,0.0244,LOW,,
H04141,0.068,LOW,,
H04142,0.1343,LOW,,
H04143,0.026,LOW,,
H04144,0.311,LOW,,
H04145,0.0942,LOW,,
H04146,0.292,LOW,,
H04147,0.5771,MEDIUM,,
H04148,0.1364,LOW,,
H04149,0.0734,LOW,,
H04150,0.1032,LOW,,
H04151,0.0338,LOW,,
H04152,0.0269,LOW,,
H04153,0.328,LOW,,
H04154,0.0597,LOW,,
H04155,0.2344,LOW,,
H04156,0.1763,LOW,,
H04157,0.1799,LOW,,
H04158,0.4369,MEDIUM,,
H04159,0.027,LOW,,
H04160,0.759,HIGH,,
H04161,0.9086,HIGH,,
H04162,0.0221,LOW,,
H04163,0.8326,HIGH,,
H04164,0.0518,LOW,,
H04165,0.0286,LOW,,
H04166,0.0135,LOW,,
H04167,0.019,LOW,,
H04168,0.0659,LOW,,
H04169,0.1211,LOW,,
H04170,0.0362,LOW,,
H04171,0.0115,LOW,,
H04172,0.0306,LOW,,
H04173,0.0627,LOW,,
H04174,0.0502,LOW,,
H04175,0.0572,LOW,,
H04176,0.0622,LOW,,
H04177,0.0338,LOW,,
H04178,0.0242,LOW,,
H04179,0.0256,LOW,,
H04180,0.9064,HIGH,,
H04181,0.0804,LOW,,
H04182,0.119,LOW,,
H04183,0.1472,LOW,,
H04184,0.0354,LOW,,
H04185,0.4462,MEDIUM,,
H04186,0.0453,LOW,,
H04187,0.1678,LOW,,
H04188,0.1313,LOW,,
H04189,0.0317,LOW,,
H04190,0.1896,LOW,,
H04191,0.9289,HIGH,,
H04192,0.0278,LOW,,
H04193,0.2135,LOW,,
H04194,0.028,LOW,,
H04195,0.7072,HIGH,,
H04196,0.0308,LOW,,
H04197,0.1321,LOW,,
H04198,0.033,LOW,,
H04199,0.1393,LOW,,
H04200,0.0395,LOW,,
H04201,0.0669,LOW,,
H04202,0.354,LOW,,
H04203,0.0193,LOW,,
H04204,0.1291,LOW,,
H04205,0.1454,LOW,,
H04206,0.0384,LOW,,
H04207,0.0161,LOW,,
H04208,0.0382,LOW,,
H04209,0.4256,MEDIUM,,
H04210,0.087,LOW,,
H04211,0.2234,LOW,,
H04212,0.0264,LOW,,
H04213,0.0296,LOW,,
H04214,0.1782,LOW,,
H04215,0.0892,LOW,,
H04216,0.1067,LOW,,
H04217,0.5379,MEDIUM,,
H04218,0.0822,LOW,,
H04219,0.0267,LOW,,
H04220,0.0666,LOW,,
H04221,0.0851,LOW,,
H04222,0.1246,LOW,,
H04223,0.5726,MEDIUM,,
H04224,0.0247,LOW,,
H04225,0.0753,LOW,,
H04226,0.8488,HIGH,,
H04227,0.065,LOW,,
H04228,0.0678,LOW,,
H04229,0.0199,LOW,,
H04230,0.0668,LOW,,
H04231,0.1334,LOW,,
H04232,0.0826,LOW,,
H04233,0.6454,MEDIUM,,
H04234,0.1903,LOW,,
H04235,0.777,HIGH,,
H04236,0.0327,LOW,,
H04237,0.0297,LOW,,
H04238,0.0288,LOW,,
H04239,0.4609,MEDIUM,,
H04240,0.0806,LOW,,
H04241,0.0749,LOW,,
H04242,0.0141,LOW,,
H04243,0.1446,LOW,,
H04244,0.115,LOW,,
H04245,0.1173,LOW,,
H04246,0.176,LOW,,
H04247,0.1597,LOW,,
H04248,0.0453,LOW,,
H04249,0.1146,LOW,,
H04250,0.0595,LOW,,
H04251,0.1775,LOW,,
H04252,0.0431,LOW,,
H04253,0.0991,LOW,,
H04254,0.043,LOW,,
H04255,0.0219,LOW,,
H04256,0.7006,HIGH,,
H04257,0.4565,MEDIUM,,
H04258,0.0896,LOW,,
H04259,0.0599,LOW,,
H04260,0.0852,LOW,,
H04261,0.0401,LOW,,
H04262,0.1804,LOW,,
H04263,0.0666,LOW,,
H04264,0.0284,LOW,,
H04265,0.0304,LOW,,
H04266,0.6122,MEDIUM,,
H04267,0.1969,LOW,,
H04268,0.0532,LOW,,
H04269,0.6011,MEDIUM,,
H04270,0.0128,LOW,,
H04271,0.0767,LOW,,
H04272,0.7522,HIGH,,
H04273,0.1117,LOW,,
H04274,0.0471,LOW,,
H04275,0.6709,MEDIUM,,
H04276,0.0197,LOW,,
H04277,0.7136,HIGH,,
H04278,0.8555,HIGH,,
H04279,0.8102,HIGH,,
H04280,0.0533,LOW,,
H04281,0.456,MEDIUM,,
H04282,0.0523,LOW,,
H04283,0.1216,LOW,,
H04284,0.0424,LOW,,
H04285,0.0431,LOW,,
H04286,0.5768,MEDIUM,,
H04287,0.0387,LOW,,
H04288,0.0824,LOW,,
H04289,0.2819,LOW,,
H04290,0.2733,LOW,,
H04291,0.0662,LOW,,
H04292,0.0605,LOW,,
H04293,0.1154,LOW,,
H04294,0.2942,LOW,,
H04295,0.1444,LOW,,
H04296,0.6949,MEDIUM,,
H04297,0.5943,MEDIUM,,
H04298,0.0297,LOW,,
H04299,0.2472,LOW,,
H04300,0.1519,LOW,,
H04301,0.0245,LOW,,
H04302,0.56,MEDIUM,,
H04303,0.0767,LOW,,
H04304,0.0433,LOW,,
H04305,0.0688,LOW,,
H04306,0.0192,LOW,,
H04307,0.1743,LOW,,
H04308,0.443,MEDIUM,,
H04309,0.4219,MEDIUM,,
H04310,0.0456,LOW,,
H04311,0.4651,MEDIUM,,
H04312,0.0165,LOW,,
H04313,0.0945,LOW,,
H04314,0.4953,MEDIUM,,
H04315,0.0188,LOW,,
H04316,0.3032,LOW,,
H04317,0.1143,LOW,,
H04318,0.3088,LOW,,
H04319,0.2954,LOW,,
H04320,0.1102,LOW,,
H04321,0.2042,LOW,,
H04322,0.0445,LOW,,
H04323,0.0377,LOW,,
H04324,0.0381,LOW,,
H04325,0.1923,LOW,,
H04326,0.135,LOW,,
H04327,0.3383,LOW,,
H04328,0.4432,MEDIUM,,
H04329,0.0429,LOW,,
H04330,0.4287,MEDIUM,,
H04331,0.187,LOW,,
H04332,0.008,LOW,,
H04333,0.7913,HIGH,,
H04334,0.0513,LOW,,
H04335,0.0143,LOW,,
H04336,0.8671,HIGH,,
H04337,0.5067,MEDIUM,,
H04338,0.7824,HIGH,,
H04339,0.0542,LOW,,
H04340,0.0717,LOW,,
H04341,0.412,MEDIUM,,
H04342,0.8235,HIGH,,
H04343,0.0433,LOW,,
H04344,0.119,LOW,,
H04345,0.0747,LOW,,
H04346,0.8821,HIGH,,
H04347,0.7554,HIGH,,
H04348,0.0082,LOW,,
H04349,0.4923,MEDIUM,,
H04350,0.0842,LOW,,
H04351,0.0477,LOW,,
H04352,0.4525,MEDIUM,,
H04353,0.0696,LOW,,
H04354,0.1035,LOW,,
H04355,0.0629,LOW,,
H04356,0.3703,LOW,,
H04357,0.0754,LOW,,
H04358,0.6056,MEDIUM,,
H04359,0.1979,LOW,,
H04360,0.7114,HIGH,,
H04361,0.0274,LOW,,
H04362,0.047,LOW,,
H04363,0.23,LOW,,
H04364,0.0705,LOW,,
H04365,0.0179,LOW,,
H04366,0.1358,LOW,,
H04367,0.0347,LOW,,
H04368,0.0458,LOW,,
H04369,0.1983,LOW,,
H04370,0.0249,LOW,,
H04371,0.186,LOW,,
H04372,0.9201,HIGH,,
H04373,0.1076,LOW,,
H04374,0.7466,HIGH,,
H04375,0.0294,LOW,,
H04376,0.4342,MEDIUM,,
H04377,0.1745,LOW,,
H04378,0.0521,LOW,,
H04379,0.0399,LOW,,
H04380,0.0337,LOW,,
H04381,0.1319,LOW,,
H04382,0.2238,LOW,,
H04383,0.0564,LOW,,
H04384,0.0182,LOW,,
H04385,0.0268,LOW,,
H04386,0.0227,LOW,,
H04387,0.0445,LOW,,
H04388,0.1579,LOW,,
H04389,0.1001,LOW,,
H04390,0.1087,LOW,,
H04391,0.1444,LOW,,
H04392,0.1428,LOW,,
H04393,0.2842,LOW,,
H04394,0.0288,LOW,,
H04395,0.0422,LOW,,
H04396,0.144,LOW,,
H04397,0.2299,LOW,,
H04398,0.1492,LOW,,
H04399,0.1752,LOW,,
H04400,0.03,LOW,,
H04401,0.0332,LOW,,
H04402,0.0456,LOW,,
H04403,0.0104,LOW,,
H04404,0.0983,LOW,,
H04405,0.1762,LOW,,
H04406,0.3059,LOW,,
H04407,0.4933,MEDIUM,,
H04408,0.0588,LOW,,
H04409,0.0511,LOW,,
H04410,0.3143,LOW,,
H04411,0.0401,LOW,,
H04412,0.1248,LOW,,
H04413,0.0611,LOW,,
H04414,0.0473,LOW,,
H04415,0.2198,LOW,,
H04416,0.0578,LOW,,
H04417,0.057,LOW,,
H04418,0.3299,LOW,,
H04419,0.0326,LOW,,
H04420,0.0076,LOW,,
H04421,0.051,LOW,,
H04422,0.4912,MEDIUM,,
H04423,0.6627,MEDIUM,,
H04424,0.8511,HIGH,,
H04425,0.1573,LOW,,
H04426,0.722,HIGH,,
H04427,0.0613,LOW,,
H04428,0.5286,MEDIUM,,
H04429,0.0605,LOW,,
H04430,0.3805,LOW,,
H04431,0.1447,LOW,,
H04432,0.0432,LOW,,
H04433,0.0402,LOW,,
H04434,0.0776,LOW,,
H04435,0.3475,LOW,,
H04436,0.0411,LOW,,
H04437,0.3485,LOW,,
H04438,0.4516,MEDIUM,,
H04439,0.6302,MEDIUM,,
H04440,0.033,LOW,,
H04441,0.011,LOW,,
H04442,0.742,HIGH,,
H04443,0.4061,MEDIUM,,
H04444,0.0319,LOW,,
H04445,0.1592,LOW,,
H04446,0.7303,HIGH,,
H04447,0.0342,LOW,,
H04448,0.0564,LOW,,
H04449,0.0628,LOW,,
H04450,0.1808,LOW,,
H04451,0.0365,LOW,,
H04452,0.1075,LOW,,
H04453,0.0242,LOW,,
H04454,0.1721,LOW,,
H04455,0.195,LOW,,
H04456,0.2529,LOW,,
H04457,0.0334,LOW,,
H04458,0.1415,LOW,,
H04459,0.1385,LOW,,
H04460,0.0544,LOW,,
H04461,0.1448,LOW,,
H04462,0.2123,LOW,,
H04463,0.1712,LOW,,
H04464,0.0094,LOW,,
H04465,0.0838,LOW,,
H04466,0.7323,HIGH,,
H04467,0.0738,LOW,,
H04468,0.0864,LOW,,
H04469,0.0731,LOW,,
H04470,0.0697,LOW,,
H04471,0.0144,LOW,,
H04472,0.1719,LOW,,
H04473,0.0357,LOW,,
H04474,0.044,LOW,,
H04475,0.1141,LOW,,
H04476,0.009,LOW,,
H04477,0.2903,LOW,,
H04478,0.022,LOW,,
H04479,0.0924,LOW,,
H04480,0.492,MEDIUM,,
H04481,0.4209,MEDIUM,,
H04482,0.4253,MEDIUM,,
H04483,0.6218,MEDIUM,,
H04484,0.0388,LOW,,
H04485,0.0687,LOW,,
H04486,0.6486,MEDIUM,,
H04487,0.0173,LOW,,
H04488,0.3265,LOW,,
H04489,0.0595,LOW,,
H04490,0.0111,LOW,,
H04491,0.5065,MEDIUM,,
H04492,0.5001,MEDIUM,,
H04493,0.6803,MEDIUM,,
H04494,0.2872,LOW,,
H04495,0.0718,LOW,,
H04496,0.0207,LOW,,
H04497,0.0544,LOW,,
H04498,0.0456,LOW,,
H04499,0.8935,HIGH,,
H04500,0.0227,LOW,,
H04501,0.3467,LOW,,
H04502,0.0241,LOW,,
H04503,0.0337,LOW,,
H04504,0.0422,LOW,,
H04505,0.0621,LOW,,
H04506,0.0466,LOW,,
H04507,0.0204,LOW,,
H04508,0.0548,LOW,,
H04509,0.0534,LOW,,
H04510,0.0482,LOW,,
H04511,0.0389,LOW,,
H04512,0.2652,LOW,,
H04513,0.1138,LOW,,
H04514,0.4302,MEDIUM,,
H04515,0.0238,LOW,,
H04516,0.0865,LOW,,
H04517,0.0355,LOW,,
H04518,0.0422,LOW,,
H04519,0.0497,LOW,,
H04520,0.0521,LOW,,
H04521,0.0253,LOW,,
H04522,0.1372,LOW,,
H04523,0.2083,LOW,,
H04524,0.3286,LOW,,
H04525,0.0379,LOW,,
H04526,0.145,LOW,,
H04527,0.124,LOW,,
H04528,0.2857,LOW,,
H04529,0.2858,LOW,,
H04530,0.0164,LOW,,
H04531,0.234,LOW,,
H04532,0.0965,LOW,,
H04533,0.8687,HIGH,,
H04534,0.8721,HIGH,,
H04535,0.0621,LOW,,
H04536,0.0404,LOW,,
H04537,0.0419,LOW,,
H04538,0.0885,LOW,,
H04539,0.031,LOW,,
H04540,0.7733,HIGH,,
H04541,0.0634,LOW,,
H04542,0.0664,LOW,,
H04543,0.0503,LOW,,
H04544,0.1052,LOW,,
H04545,0.0881,LOW,,
H04546,0.0173,LOW,,
H04547,0.0171,LOW,,
H04548,0.2463,LOW,,
H04549,0.0367,LOW,,
H04550,0.761,HIGH,,
H04551,0.1154,LOW,,
H04552,0.8481,HIGH,,
H04553,0.034,LOW,,
H04554,0.2128,LOW,,
H04555,0.058,LOW,,
H04556,0.0214,LOW,,
H04557,0.021,LOW,,
H04558,0.0369,LOW,,
H04559,0.4754,MEDIUM,,
H04560,0.0404,LOW,,
H04561,0.2165,LOW,,
H04562,0.0685,LOW,,
H04563,0.1576,LOW,,
H04564,0.0712,LOW,,
H04565,0.0178,LOW,,
H04566,0.2089,LOW,,
H04567,0.1752,LOW,,
H04568,0.2661,LOW,,
H04569,0.0863,LOW,,
H04570,0.4914,MEDIUM,,
H04571,0.0295,LOW,,
H04572,0.4145,MEDIUM,,
H04573,0.1037,LOW,,
H04574,0.28,LOW,,
H04575,0.4275,MEDIUM,,
H04576,0.0768,LOW,,
H04577,0.0098,LOW,,
H04578,0.0145,LOW,,
H04579,0.0375,LOW,,
H04580,0.0719,LOW,,
H04581,0.92,HIGH,,
H04582,0.1575,LOW,,
H04583,0.0486,LOW,,
H04584,0.6728,MEDIUM,,
H04585,0.1947,LOW,,
H04586,0.035,LOW,,
H04587,0.0399,LOW,,
H04588,0.0304,LOW,,
H04589,0.0515,LOW,,
H04590,0.0706,LOW,,
H04591,0.1752,LOW,,
H04592,0.1274,LOW,,
H04593,0.1065,LOW,,
H04594,0.4513,MEDIUM,,
H04595,0.0443,LOW,,
H04596,0.5675,MEDIUM,,
H04597,0.085,LOW,,
H04598,0.1951,LOW,,
H04599,0.0344,LOW,,
H04600,0.1206,LOW,,
H04601,0.0206,LOW,,
H04602,0.7686,HIGH,,
H04603,0.0528,LOW,,
H04604,0.2055,LOW,,
H04605,0.0483,LOW,,
H04606,0.0966,LOW,,
H04607,0.1833,LOW,,
H04608,0.0289,LOW,,
H04609,0.2917,LOW,,
H04610,0.3476,LOW,,
H04611,0.1846,LOW,,
H04612,0.0911,LOW,,
H04613,0.0205,LOW,,
H04614,0.2226,LOW,,
H04615,0.0809,LOW,,
H04616,0.05,LOW,,
H04617,0.9397,HIGH,,
H04618,0.2334,LOW,,
H04619,0.1343,LOW,,
H04620,0.1874,LOW,,
H04621,0.8344,HIGH,,
H04622,0.1184,LOW,,
H04623,0.0182,LOW,,
H04624,0.8431,HIGH,,
H04625,0.0737,LOW,,
H04626,0.136,LOW,,
H04627,0.1123,LOW,,
H04628,0.0253,LOW,,
H04629,0.6563,MEDIUM,,
H04630,0.1525,LOW,,
H04631,0.13,LOW,,
H04632,0.0599,LOW,,
H04633,0.0451,LOW,,
H04634,0.0468,LOW,,
H04635,0.2235,LOW,,
H04636,0.1719,LOW,,
H04637,0.8359,HIGH,,
H04638,0.096,LOW,,
H04639,0.0551,LOW,,
H04640,0.0525,LOW,,
H04641,0.2621,LOW,,
H04642,0.106,LOW,,
H04643,0.0214,LOW,,
H04644,0.0199,LOW,,
H04645,0.0405,LOW,,
H04646,0.518,MEDIUM,,
H04647,0.0635,LOW,,
H04648,0.0936,LOW,,
H04649,0.0967,LOW,,
H04650,0.0371,LOW,,
H04651,0.0638,LOW,,
H04652,0.175,LOW,,
H04653,0.5301,MEDIUM,,
H04654,0.058,LOW,,
H04655,0.0547,LOW,,
H04656,0.1013,LOW,,
H04657,0.0745,LOW,,
H04658,0.2687,LOW,,
H04659,0.0177,LOW,,
H04660,0.0293,LOW,,
H04661,0.4962,MEDIUM,,
H04662,0.4516,MEDIUM,,
H04663,0.0891,LOW,,
H04664,0.0555,LOW,,
H04665,0.0264,LOW,,
H04666,0.037,LOW,,
H04667,0.0393,LOW,,
H04668,0.0472,LOW,,
H04669,0.0938,LOW,,
H04670,0.6133,MEDIUM,,
H04671,0.0342,LOW,,
H04672,0.0211,LOW,,
H04673,0.0191,LOW,,
H04674,0.1281,LOW,,
H04675,0.092,LOW,,
H04676,0.0584,LOW,,
H04677,0.0379,LOW,,
H04678,0.095,LOW,,
H04679,0.5099,MEDIUM,,
H04680,0.1412,LOW,,
H04681,0.8412,HIGH,,
H04682,0.5187,MEDIUM,,
H04683,0.0118,LOW,,
H04684,0.1418,LOW,,
H04685,0.0419,LOW,,
H04686,0.1083,LOW,,
H04687,0.0099,LOW,,
H04688,0.0361,LOW,,
H04689,0.0455,LOW,,
H04690,0.8383,HIGH,,
H04691,0.3121,LOW,,
H04692,0.5955,MEDIUM,,
H04693,0.4659,MEDIUM,,
H04694,0.0515,LOW,,
H04695,0.4149,MEDIUM,,
H04696,0.045,LOW,,
H04697,0.0171,LOW,,
H04698,0.0969,LOW,,
H04699,0.7704,HIGH,,
H04700,0.2153,LOW,,
H04701,0.0171,LOW,,
H04702,0.0366,LOW,,
H04703,0.0258,LOW,,
H04704,0.1343,LOW,,
H04705,0.0767,LOW,,
H04706,0.1052,LOW,,
H04707,0.5964,MEDIUM,,
H04708,0.0298,LOW,,
H04709,0.0946,LOW,,
H04710,0.043,LOW,,
H04711,0.0733,LOW,,
H04712,0.0702,LOW,,
H04713,0.0237,LOW,,
H04714,0.0324,LOW,,
H04715,0.0266,LOW,,
H04716,0.0987,LOW,,
H04717,0.3061,LOW,,
H04718,0.0766,LOW,,
H04719,0.0301,LOW,,
H04720,0.1814,LOW,,
H04721,0.2129,LOW,,
H04722,0.747,HIGH,,
H04723,0.0089,LOW,,
H04724,0.1819,LOW,,
H04725,0.3468,LOW,,
H04726,0.2311,LOW,,
H04727,0.0445,LOW,,
H04728,0.0183,LOW,,
H04729,0.1299,LOW,,
H04730,0.5032,MEDIUM,,
H04731,0.2264,LOW,,
H04732,0.0979,LOW,,
H04733,0.1016,LOW,,
H04734,0.1503,LOW,,
H04735,0.2354,LOW,,
H04736,0.9043,HIGH,,
H04737,0.1854,LOW,,
H04738,0.1627,LOW,,
H04739,0.1745,LOW,,
H04740,0.0867,LOW,,
H04741,0.1063,LOW,,
H04742,0.0193,LOW,,
H04743,0.3216,LOW,,
H04744,0.0459,LOW,,
H04745,0.0379,LOW,,
H04746,0.0706,LOW,,
H04747,0.0429,LOW,,
H04748,0.1768,LOW,,
H04749,0.0249,LOW,,
H04750,0.0439,LOW,,
H04751,0.2118,LOW,,
H04752,0.1888,LOW,,
H04753,0.0376,LOW,,
H04754,0.1903,LOW,,
H04755,0.0548,LOW,,
H04756,0.2666,LOW,,
H04757,0.0654,LOW,,
H04758,0.3888,LOW,,
H04759,0.7482,HIGH,,
H04760,0.8358,HIGH,,
H04761,0.1572,LOW,,
H04762,0.0179,LOW,,
H04763,0.0689,LOW,,
H04764,0.3655,LOW,,
H04765,0.112,LOW,,
H04766,0.0389,LOW,,
H04767,0.1198,LOW,,
H04768,0.5129,MEDIUM,,
H04769,0.0182,LOW,,
H04770,0.0353,LOW,,
H04771,0.2111,LOW,,
H04772,0.0357,LOW,,
H04773,0.3833,LOW,,
H04774,0.4902,MEDIUM,,
H04775,0.0338,LOW,,
H04776,0.6985,MEDIUM,,
H04777,0.0755,LOW,,
H04778,0.3822,LOW,,
H04779,0.1298,LOW,,
H04780,0.0648,LOW,,
H04781,0.0374,LOW,,
H04782,0.4841,MEDIUM,,
H04783,0.0328,LOW,,
H04784,0.1309,LOW,,
H04785,0.0419,LOW,,
H04786,0.3396,LOW,,
H04787,0.5434,MEDIUM,,
H04788,0.1117,LOW,,
H04789,0.1031,LOW,,
H04790,0.0317,LOW,,
H04791,0.0375,LOW,,
H04792,0.9632,HIGH,,
H04793,0.0429,LOW,,
H04794,0.0418,LOW,,
H04795,0.0324,LOW,,
H04796,0.0767,LOW,,
H04797,0.0303,LOW,,
H04798,0.045,LOW,,
H04799,0.0683,LOW,,
H04800,0.0244,LOW,,
H04801,0.0576,LOW,,
H04802,0.3036,LOW,,
H04803,0.1068,LOW,,
H04804,0.6621,MEDIUM,,
H04805,0.1429,LOW,,
H04806,0.0137,LOW,,
H04807,0.3322,LOW,,
H04808,0.6927,MEDIUM,,
H04809,0.0596,LOW,,
H04810,0.4879,MEDIUM,,
H04811,0.2794,LOW,,
H04812,0.0165,LOW,,
H04813,0.6284,MEDIUM,,
H04814,0.4721,MEDIUM,,
H04815,0.119,LOW,,
H04816,0.0559,LOW,,
H04817,0.1878,LOW,,
H04818,0.0915,LOW,,
H04819,0.0269,LOW,,
H04820,0.0561,LOW,,
H04821,0.0513,LOW,,
H04822,0.0202,LOW,,
H04823,0.0559,LOW,,
H04824,0.2231,LOW,,
H04825,0.6003,MEDIUM,,
H04826,0.8233,HIGH,,
H04827,0.0619,LOW,,
H04828,0.0297,LOW,,
H04829,0.2468,LOW,,
H04830,0.2507,LOW,,
H04831,0.3035,LOW,,
H04832,0.0584,LOW,,
H04833,0.2072,LOW,,
H04834,0.1602,LOW,,
H04835,0.12,LOW,,
H04836,0.0316,LOW,,
H04837,0.0144,LOW,,
H04838,0.03,LOW,,
H04839,0.0197,LOW,,
H04840,0.4145,MEDIUM,,
H04841,0.0368,LOW,,
H04842,0.424,MEDIUM,,
H04843,0.1893,LOW,,
H04844,0.1195,LOW,,
H04845,0.1459,LOW,,
H04846,0.1142,LOW,,
H04847,0.1283,LOW,,
H04848,0.0643,LOW,,
H04849,0.2661,LOW,,
H04850,0.0695,LOW,,
H04851,0.0586,LOW,,
H04852,0.6661,MEDIUM,,
H04853,0.4096,MEDIUM,,
H04854,0.1448,LOW,,
H04855,0.009,LOW,,
H04856,0.058,LOW,,
H04857,0.0499,LOW,,
H04858,0.0446,LOW,,
H04859,0.7737,HIGH,,
H04860,0.835,HIGH,,
H04861,0.6163,MEDIUM,,
H04862,0.0345,LOW,,
H04863,0.0478,LOW,,
H04864,0.117,LOW,,
H04865,0.1168,LOW,,
H04866,0.3611,LOW,,
H04867,0.0167,LOW,,
H04868,0.0649,LOW,,
H04869,0.5559,MEDIUM,,
H04870,0.2732,LOW,,
H04871,0.1134,LOW,,
H04872,0.0424,LOW,,
H04873,0.7476,HIGH,,
H04874,0.077,LOW,,
H04875,0.0305,LOW,,
H04876,0.0985,LOW,,
H04877,0.0214,LOW,,
H04878,0.0556,LOW,,
H04879,0.0322,LOW,,
H04880,0.4648,MEDIUM,,
H04881,0.1869,LOW,,
H04882,0.1554,LOW,,
H04883,0.0588,LOW,,
H04884,0.2089,LOW,,
H04885,0.5163,MEDIUM,,
H04886,0.1574,LOW,,
H04887,0.065,LOW,,
H04888,0.2264,LOW,,
H04889,0.1422,LOW,,
H04890,0.0875,LOW,,
H04891,0.0255,LOW,,
H04892,0.0584,LOW,,
H04893,0.2551,LOW,,
H04894,0.4574,MEDIUM,,
H04895,0.2807,LOW,,
H04896,0.2737,LOW,,
H04897,0.0315,LOW,,
H04898,0.0285,LOW,,
H04899,0.0598,LOW,,
H04900,0.1248,LOW,,
H04901,0.4257,MEDIUM,,
H04902,0.4047,MEDIUM,,
H04903,0.1827,LOW,,
H04904,0.0445,LOW,,
H04905,0.0197,LOW,,
H04906,0.3143,LOW,,
H04907,0.1474,LOW,,
H04908,0.609,MEDIUM,,
H04909,0.199,LOW,,
H04910,0.7682,HIGH,,
H04911,0.1353,LOW,,
H04912,0.3687,LOW,,
H04913,0.1381,LOW,,
H04914,0.0348,LOW,,
H04915,0.029,LOW,,
H04916,0.1106,LOW,,
H04917,0.1398,LOW,,
H04918,0.0992,LOW,,
H04919,0.0397,LOW,,
H04920,0.8917,HIGH,,
H04921,0.0511,LOW,,
H04922,0.03,LOW,,
H04923,0.0326,LOW,,
H04924,0.06,LOW,,
H04925,0.073,LOW,,
H04926,0.0307,LOW,,
H04927,0.4961,MEDIUM,,
H04928,0.0887,LOW,,
H04929,0.0977,LOW,,
H04930,0.8022,HIGH,,
H04931,0.1355,LOW,,
H04932,0.0255,LOW,,
H04933,0.0432,LOW,,
H04934,0.1396,LOW,,
H04935,0.0342,LOW,,
H04936,0.1873,LOW,,
H04937,0.0761,LOW,,
H04938,0.2175,LOW,,
H04939,0.4585,MEDIUM,,
H04940,0.0261,LOW,,
H04941,0.0315,LOW,,
H04942,0.0285,LOW,,
H04943,0.0788,LOW,,
H04944,0.9397,HIGH,,
H04945,0.2787,LOW,,
H04946,0.0436,LOW,,
H04947,0.0921,LOW,,
H04948,0.1257,LOW,,
H04949,0.6227,MEDIUM,,
H04950,0.4843,MEDIUM,,
H04951,0.1081,LOW,,
H04952,0.0561,LOW,,
